"Name","Path","Position","Is Active","Url Key","Description","Image","Page Title","Meta Keywords","Meta Description","Include In Menu","Display Mode","CMS Block","Is Anchor","Availabe Sort By","Default Sort By","Page Layout","Custom Layout Update"
"FSU Lacrosse- 6071","Root team","72","No","fsu-lacrosse-6071","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>FSU</txt></action>
<action method=""setPassWord""><txt>LAX</txt></action>
</block>
</reference> "
"New England Storm- 6794","Root team","70","No","new-england-storm-6794","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>Storm</txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Womens","Root Category","23","Yes","womens","","halmet-banner2_1.jpg","","","","Yes","Static block only","women_category_page_block","No","","","No layout updates",""
"St. Lucie Lions- 6887","Root team","71","No","st-lucie-lions-6887","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lions</txt></action>
</block>
</reference> "
"Shop By","Root Category","1","Yes","shop-by","","","","","","No","Products only","","No","Brand,Price,Color","Brand","No layout updates",""
"Stores","Root Category","24","Yes","stores","","","","","","Yes","Products only","","No","","","No layout updates",""
"Footwear","Root Category","6","Yes","lacrosse-footwear","","Footwear_Sub_Category_Banner.png","Lacrosse Footwear | Lacrosse Cleats | Lacrosse Turfs | Sneakers","","Lacrosse Footwear, Cleats, Turfs, Volt Socks, Sandals, Slides By NIKE & Warrior. FAST Delivery+FREE Shipping on 100s of Items. Service, Selection, Quality You Can Trust.","Yes","Static block only","sub_footwear","Yes","Best Value,Brand,Price,Color","Best Value","No layout updates",""
"Protective","Root Category","12","Yes","lacrosse-protective-equipment","","Protective_Sub_Category_Banner_Regulator_1.png","Lacrosse Protective Equipment | Lacrosse Gloves | Helmets | Arm Protection | Shoulder Pads","","Fast, Easy, & Free Shipping Over $99. BEST PRICES GUARANTEED On LACROSSE Protective Equipment. Top Quality,Great Selection & Expert Advice.","Yes","Static block only","sub_protective","Yes","Brand,Price,Color,gender","Brand","No layout updates",""
"Apparel","Root Category","2","Yes","lacrosse-apparel","<h2>Lacrosse Apparel - Lacrosse Unlimited Exclusives: Lacrosse Shorts, Socks, Tee\'s, Hats and More.</h2>
<p><span style=""font-size: small;"">Shop by: Category, Size, Brands, Color, Price, and Favorite Schools</span></p>","","Men\'s Lacrosse Apparel - Lacrosse Shorts, T Shirts, Hats & Nike Socks","","Find The Latest Men\'s Lacrosse Clothing At Lacrosse Unlimited. Free Exchanges On Lacrosse Shorts, T Shirts, Socks, Hats & More From Lax Unlimited, Nike & Fit2win. ","Yes","Static block only","sub_apparel","Yes","Best Value,Brand,Price,Color","Best Value","No layout updates",""
"Lifestyle/Gifts","Root Category","14","Yes","lacrosse-lifestyle-gifts","","Lifestyle_Sub_Category_Banner_1.png","LACROSSE LIFESTYLE GIFTS | Gift Ideas For Your Lacrosse Player | Gift Cards","","Fast, Easy, & Free Shipping Over $50. BEST PRICE GUARANTEED! Need Gift Ideas? Gift Cards & More. Top Quality & Great Selection Since 1990","Yes","Static block only","sub_lifestyle","Yes","Best Value,Brand,Price,Color","Brand","No layout updates",""
"East Hampton Youth Lacrosse- 6731","Root team","66","No","east-hampton-youth-lacrosse-6731","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","East Hampton Youth Lacrosse- 6731","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Bonac</txt></action>
</block>
</reference> "
"Clearance","Root Category","17","Yes","clearance-sale","<h1><span style=""color: #ff0000;""><span style=""color: #ff0000;""><span style=""font-size: large;"">Clearance Lacrosse Equipment and Lacrosse Apparel Sales</span></span></span></h1>
<p><span style=""color: #ff0000;""><span style=""color: #ff0000;""><span style=""font-size: large;"">Up To 90% OFF Lacrosse Equipment and Apparel</span></span></span></p>
<p><span style=""color: #ff0000;""><span style=""color: #ff0000;""><span style=""font-size: large;"">&nbsp;</span></span></span></p>
<p><span style=""color: #ff0000;""><span style=""color: #ff0000;""><span style=""font-size: large;""><br /></span></span></span></p>","halmet-banner.jpg","Clearance Lacrosse Equipment, Lacrosse Shorts, and Lacrosse Apparel Sale | Daily Deals On Lacrosse Gear","","Shop Now For Hot Deals and Sales On Lacrosse Equipment and Apparel. FREE Shipping on all qualified orders. Selection, Quality, and Service You Can Trust","Yes","Static block only","clearance_category_page_block","No","","","No layout updates",""
"Team RWB- 6773","Root team","67","No","team-rwb-6773","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","Team RWB ","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>RWB</txt></action>
<action method=""setPassWord""><txt>Team</txt></action>
</block>
</reference> "
"GIRLS","Root Category","15","Yes","girls-lacrosse","","Womens_Sub_Category_Banner_1.png","Girls Lacrosse Apparel | Girls Lacrosse Sticks | Girls Lacrosse Goggles | Womens Lacrosse","","Fast, Easy, & Free Shipping Over $99. BEST PRICES GUARANTEED! Lacrosse Unlimited Largest Selection of Girls Lacrosse Equipment & Apparel.","Yes","Static block only","sub_women","Yes","Best Value,Brand,Price,Color","Brand","No layout updates",""
"PINNIES","Root Category/Apparel","8","Yes","lacrosse-pinnies","","","Lacrosse Pinnies | Nike Pinnies | Mesh Pinnies | Sublimated Pinnies ","","Best Price Guaranteed On CUSTOM LACROSSE PINNIES! Fast, Easy, FREE Shipping and Returns. Most Trusted Name For 22 Years. Customer Satisfaction Guaranteed!","Yes","Products only","","Yes","","","No layout updates",""
"HATS","Root Category/Apparel","2","Yes","lacrosse-hats","","","Lacrosse Hats - Nike Snapback Hats, Zypher Flat Brim, & LU Winter Hats","","Find The Latest Lacrosse Hats At Lacrosse Unlimited. Free Exchanges On Snapback Hats From Top Brands Nike, Zephyr & Lax Unlimited with Free Shipping On 100\'s of Items","Yes","Products only","","Yes","Best Value,Brand,Price,Color","","No layout updates",""
"SOCKS","Root Category/Apparel","6","Yes","socks","","","Nike Volt Socks | Lacrosse Unlimited Socks | Nike Lacrosse Socks | Nike Vapor Socks","","FREE U.S. STANDARD SHIPPING On ALL ORDERS $50 or Over! Shop Now For Nike Vapor Crew Socks, & Lacrosse Unlimited Socks. BEST PRICE GUARANTEED Since 1990","Yes","Products only","","Yes","Best Value,Brand,Price,Color","Price","No layout updates",""
"FOOTWEAR","Root Category/Youth","3","Yes","youth-lacrosse-footwear","","","Youth Lacrosse Footwear | Nike Youth Lacrosse Footwear | Warrior Youth Lacrosse Footwear | Youth Lacrosse Socks | Lax Socks |","","Fast, Easy, and Free Shipping Over $50. BEST PRICE GUARANTEED On Youth Lacrosse FOOTWEAR by Nike and Warrior. Lacrosse Cleats, Turfs, Volt Socks, Sandals, Slides.","Yes","Products only","","No","","","No layout updates",""
"T SHIRTS","Root Category/Apparel","3","Yes","lacrosse-t-shirts","","","LACROSSE T SHIRTS | COLLEGE LACROSSE T SHIRTS | Lifestyle T Shirts | Performance T","","LACROSSE T SHIRTS -Lacrosse Unlimited. FAST Delivery + FREE Shipping on 100s of Items.  Selection, Quality, Service You Can Trust. NEW Fresh Lax T\'S DAILY!","Yes","Products only","","Yes","","","No layout updates",""
"GIFT IDEAS","Root Category/Apparel","9","Yes","lacrosse-birthday-gifts","","","Lacrosse Neck Ties | Sunglasses | Blankets | Gifts","","","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"WOMENS","Root Category/Clearance","5","Yes","womens","","2013-STX-girls-apparel.jpg","","","","Yes","Products only","","Yes","","","No layout updates",""
"PERFORMANCE","Root Category/Apparel","5","Yes","performance-apparel","","","Performance Lacrosse Apparel | Nike Performance ","","FREE U.S. STANDARD SHIPPING On ALL ORDERS $50 & Over! Shop Now For Nike Dri-Fit College T. Notre Dame Cuse Duke and More BEST PRICE GUARANTEED Since 1990.","Yes","Products only","","Yes","Best Value,Brand,Price,Color","","No layout updates",""
"EQUIPMENT","Root Category/Youth","2","Yes","youth-lacrosse-equipment","","","Youth Lacrosse Equipment - Arm Pads, Sticks, Shoulder Pads & Starter Packages","","Free Shipping on All Orders over $50.00 and in-stock items ship within 24 Hours direct to your Home with our BEST PRICE GUARANTEED. Youth Lacrosse Equipment by Brine, Nike, STX, Maverik, Under Armour and Warrior.","Yes","Products only","","No","","","No layout updates",""
"LACROSSE BAGS","Root Category/Protective","9","Yes","lacrosse-bags","","","Lacrosse Equipment Bags | Lacrosse Backpacks ","","Fast, Easy, FREE SHIPPING Orders Over $50. BEST PRICE GUARANTEED Since 1990. SHOP NOW Lacrosse Equipment Bags and Backpacks.","Yes","Products only","","Yes","Brand,Price,Color","Brand","No layout updates",""
"APPAREL","Root Category/Youth","1","Yes","youth-lacrosse-apparel","","","Youth Lacrosse Clothes | Youth Lacrosse Shorts | Youth Lacrosse Tees | Boys Youth Lacrosse shirts | Youth Lacrosse sweatshirts | ","","Free Shipping on All Orders over $50.00 and in-stock items ship within 24 Hours direct to your Home with our BEST PRICE GUARANTEED. Youth Lacrosse Apparel and Clothes by Lacrosse Unlimited, Brine, Nike, STX, Maverik, Under Armour and Warrior.","Yes","Products only","","No","Brand,Price,Color,apparel sizes","Brand","No layout updates",""
"CLEATS","Root Category/Footwear","1","Yes","lacrosse-cleats","<h2><span style=""font-size: large;"">Best Selling Lacrosse Cleats: Nike Huarache 3 Lax, Warrior Burn 6.0, and Warrior Adonis</span></h2>","","Lacrosse Cleats - Nike Huarache 3 | Nike SpeedLax | Warrior Adonis | Warrior Burn 6 Cleats","Lacrosse Cleats, Nike cleats, warrior cleats, Nike lacrosse, cleats, spikes, kicks,","Fast, Easy, and Free Shipping Over $50. BEST PRICES GUARANTEED On Nike Huarache 3, Warrior Burn 6.0, Warrior Adonis, Nike SpeedLax Lacrosse Cleats","Yes","Products only","","Yes","Best Value,Brand,Price,Color","Best Value","No layout updates",""
"SWEATS","Root Category/Apparel","7","Yes","lacrosse-sweats","","","Lacrosse Sweatshirts | College Hooded Sweatshirts | Crew Neck Sweatshirts | College Sweatpants","","Fast, Easy, FREE SHIPPING Orders Over $50. BEST PRICE GUARANTEED Since 1990. SHOP NOW for Lacrosse College Hooded Sweatshirts, Sweatpants and Crew Necks.","Yes","Products only","","Yes","Brand,Price,Color","Brand","No layout updates",""
"LACROSSE SHORTS","Root Category/Apparel","1","Yes","lacrosse-shorts","<h2><span style=""font-size: medium;"">We carry all the top brands: Nike Lacrosse - Lacrosse Unlimited - FlyBy-&nbsp;</span><span style=""font-size: medium;"">Licensed College Lacrosse Shorts</span></h2>","","Lacrosse Shorts - Lax Unlimited, Nike Lacrosse & FlyBy Lax Shorts","","Find The Latest Styles of Lacrosse Shorts At Lacrosse Unlimited. Free Exchanges On Shorts From Lax Unlimited, Nike, Fit2win, FlyBy & More. Free Shipping On 100s of Items.","Yes","Products only","","Yes","","","No layout updates",""
"Coaching","Root Category/Shop By","11","Yes","coaching","","","","","","Yes","Products only","","No","","","No layout updates",""
"Position","Root Category/Shop By","6","Yes","position","","","","","","Yes","Products only","","No","","","No layout updates",""
"Brand","Root Category/Shop By","5","Yes","brand","","","","","","Yes","Products only","","No","","","No layout updates",""
"Clearance","Root Category/Shop By","4","Yes","clearance","","","","","","Yes","Products only","","No","","","No layout updates",""
"Top Rated","Root Category/Shop By","3","Yes","top-rated","","","","","","Yes","Products only","","No","","","No layout updates",""
"Best Sellers","Root Category/Shop By","2","Yes","best-sellers","","","","","","Yes","Products only","","No","","","No layout updates",""
"COACHES","Root Category/Goals & Training","6","Yes","lacrosse-coaches-corner","Ordering over 12+ pieces? Call Toll Free 855-4TEAMLU (483-2658) for our Team Sales Department for a FREE Quote for your team.","coaches_sub_category_banner_1.png","Lacrosse Coaches Supplies | Dry Erase | Score Books | Whistles | Training","","Fast, Easy, & Free Shipping Over $50 BEST PRICE GUARANTEED Hey Coach! Get Deals ScoreBooks Dry Erase Boads, Cones and Whistles Lacrosse Unlimited Since 1990","Yes","Static block only","sub_coaches","Yes","Best Value,Brand,Price,Color","","No layout updates",""
"GOGGLES","Root Category/Protective","10","Yes","goggles","","","","","","No","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"LAX GIFTS","Root Category/Lifestyle/Gifts","2","Yes","lacrosse-gift-ideas","","","Lacrosse Gifts | Lax Gifts | Birthday Gifts | Player Awards |","","FREE SHIPPING ALL ORDERS Over $49! Top Quality & Great Selection Since 1990. Best Price Guaranteed On LACROSSE GIFT IDEAS","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"Sticks","Root Category/Mens","1","Yes","lacrosse-sticks","","Stick_Sub_Category_Banner_Them_YOU_1_1.png","Lacrosse Sticks | Custom Dyes | Unstrung Heads | Custom Stringing","","Fast, Easy, and Free Shipping Over $50. BEST PRICE GUARANTEED On Lacrosse Sticks, Custom Lacrosse Heads & Lacrosse Shafts Since 1990. BUILD YOUR STICK YOUR WAY!","Yes","Static block only","sub_sticks","Yes","Best Value,Brand,Price,Color","Best Value","No layout updates",""
"Cleats","Root Category/Apparel","11","Yes","cleats","","","","","","No","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"Sticks","Root Category/Shop By","12","Yes","sticks","","","","","","Yes","Products only","","No","","","No layout updates",""
"Women","Root Category/Shop By","13","Yes","women","","","","","","Yes","Products only","","No","","","No layout updates",""
"GIFT CARDS","Root Category/Lifestyle/Gifts","3","Yes","lacrosse-unlimited-gift-cards","","","Lacrosse Unlimited Gift Cards ","","FREE SHIPPING ALL ORDERS Over $49! Top Quality & Great Selection Since 1990. Get A Lacrosse Unlimited Gift Card For The Special Player In Your Life","Yes","Products only","","No","","","No layout updates",""
"College","Root Category/Shop By","10","Yes","college-lacrosse","","","Shop By College Lacrosse Team ","","","Yes","Products only","","No","","","No layout updates",""
"Price","Root Category/Shop By","9","Yes","price","","","","","","Yes","Products only","","No","","","No layout updates",""
"Age","Root Category/Shop By","8","No","age","","","","","","Yes","Products only","","No","","","No layout updates",""
"FLYBY","Root Category/Apparel","4","Yes","flyby-lacrosse-apparel","","","FlyBy Lacrosse Apparel | FlyBy Shorts | FlyBy Hoodies | Eruption Sweatpants | FlyBy T Shirts ","","Fast, Easy, FREE SHIPPING Over $50. BEST PRICE GUARANTEED On NEW FLYBY LACROSSE APPAREL. NEW FLYBY Eruption Hooded Sweatshirt, & Pants AVAILABLE. SHOP NOW!","Yes","Products only","","Yes","Best Value,Brand,Price,Color","","No layout updates",""
"LACROSSE TEES","Root Category/GIRLS","2","Yes","girls-lacrosse-tees","","","Girls Lacrosse Tees - Girls T Shirts, Athletic Tops, & Sweats","","Shop a wide variety of Girls Lacrosse T Shirts, Athletic Tops, & Sweats at Lacrosse Unlimited. Top brands such as Nike, Under Armour, Lax Unlimited & More.","Yes","Products only","","Yes","","","No layout updates",""
"Gender","Root Category/Shop By","1","Yes","gender","","","","","","Yes","Products only","","No","Brand,Price,Color","Price","No layout updates",""
"Products","Root Category/Shop By","7","Yes","products","","","","","","Yes","Products only","","No","","","No layout updates",""
"ACCESSORIES & GIFTS","Root Category/GIRLS","5","Yes","accessories-gifts","","","Girls Lacrosse Gloves | Womens Mouthpieces | Athletic Tape | Headbands | Gifts |","","Girls Lacrosse Gloves and Headbands - Best Price Guaranteed! Fast, Easy, FREE Shipping Orders Over $50. Top Quality & Great Selection Since 1990.","Yes","Products only","","Yes","Brand,Price,Color","Brand","No layout updates",""
"Protective","Root Category/Clearance","8","No","protective","","Clearance_Protective_1.png","","","","Yes","Products only","","No","","","No layout updates",""
"GIFTS","Root Category/Youth","4","Yes","youth-lacrosse-accessories-gifts","","","Youth Lacrosse Gifts | Youth Lacrosse Accessories | Youth Lacrosse Lifestyle | Lacrosse Birthday Gifts | Lax Gifts | Player Awards |","","Free Shipping on All Orders over $50.00 and in-stock items ship within 24 Hours direct to your Home with our BEST PRICE GUARANTEED. Youth Lacrosse Birthday or Player Gifts and by Lacrosse Unlimited, Brine, Nike, STX, Maverik, Under Armour and Warrior.","Yes","Products only","","No","Brand,Price,Color","Brand","No layout updates",""
"APPAREL","Root Category/Clearance","1","Yes","lacrosse-apparel","CLEARANCE...means we need to clear some room and you SCORE a Great Deal. Up to 50% OFF!","2013-clearance-slider_1.jpg","Clearance Sale on Lacrosse Apparel | Clearance Sale on Lacrosse Clothes | Discounted Lax Clothes |  Deal on Lacrosse Shorts","Clearance Sale on Lacrosse Apparel,Clearance Sale on Lacrosse Clothes,Discounted Lax Clothes,Deal on Lacrosse Shorts,Tees,Sweats,Socks,Hats","Shop Now For Hot Deals and Sales On Lacrosse Equipment and Apparel. FREE Shipping on all qualified orders. Selection, Quality, and Service You Can Trust","Yes","Products only","","Yes","","","No layout updates",""
"MINI LAX","Root Category/Lifestyle/Gifts","5","Yes","mini-lax","Lacrosse Unlimited offers the Best Selection of Exclusive Colors in the Most Popular Mini Lax Sticks. Lax Unlimited can Professionally string your next Mini Lax Head with Real Dura mesh stringing for your next Mini Lax Game with Friends. All Mini Sticks are LIMITED EDITION with LIMITED QUANTITIES so get them before they are GONE. ","","Mini Lacrosse Sticks | Mini Lacrosse Goals | Mini Lax Balls","","FREE SHIPPING ALL ORDERS Over $99! Top Quality & Great Selection Since 1990. Best Price Guaranteed On Mini Lacrosse Sticks and Mini Goals.","Yes","Products only","","Yes","","","No layout updates",""
"GIFT CARDS","Root Category/Lifestyle/Gifts","4","No","gift-cards","","","","","","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"BACKSTOPS","Root Category/Goals & Training","5","Yes","lacrosse-goal-backstops","","","Lacrosse Goal Backstops | Backstop Nets Behind Lacrosse Goals","","FREE SHIPPING ALL ORDERS Over $50! Best Price Guaranteed. Top Quality & Great Selection Since 1990. Deals On Lacrosse Goal Backstops.","Yes","Products only","","Yes","","","No layout updates",""
"TARGETS","Root Category/Goals & Training","4","Yes","lacrosse-shooting-targets","","","Lacrosse Shooting Targets | Lacrosse Goal Corner Targets | Shooting Training","","FREE SHIPPING ALL ORDERS Over $50! Best Price Guaranteed. Top Quality & Great Selection Since 1990. Deals On Lacrosse Shooting Targets and Corner Targets.","Yes","Products only","","Yes","","","No layout updates",""
"REBOUNDERS","Root Category/Goals & Training","3","Yes","lacrosse-rebounder-walls","","","Lacrosse Rebounder Walls | Lacrosse Wall Ball Trainer | Brine Rebounder Wall","","FREE SHIPPING ALL ORDERS Over $50! Best Price Guaranteed. Top Quality & Great Selection Since 1990. Deals On Lacrosse Rebounder Walls and Bounce Back Nets.","Yes","Products only","","Yes","","","No layout updates",""
"BAGS","Root Category/Lifestyle/Gifts","6","Yes","lacrosse-bags","","","Lacrosse Bags | Mens Lacrosse Bags | Coaches Lacrosse Bags","","FREE SHIPPING ALL ORDERS Over $49! Top Quality & Great Selection Since 1990. Best Price Guaranteed On Lacrosse Equipment Bags","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"BALLS","Root Category/Goals & Training","2","Yes","lacrosse-balls","","","Lacrosse Balls | Balls For Lacrosse | Lacrosse Game Balls","","FREE SHIPPING ALL ORDERS Over $50! Best Price Guaranteed. Top Quality & Great Selection Since 1990. Shop Deals On Lacrosse Balls. Get 1 or 50!","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"GAME DAY","Root Category/Protective","8","Yes","lacrosse-player-bags-and-accessories","","","Equipment Bags | Water Bottles | Eyeblack | Pocket Pounder | Stink Out Spray | Tape","","FREE SHIPPING ALL ORDERS Over $49! Best Price Guaranteed. Top Quality & Great Selection Since 1990. Shop Deals On Lacrosse Game Day Accessories.","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"College Lacrosse Game of The Week - Big City Classic By Inside Lacrosse","Root Category/Lacrosse Unlimited College Lacrosse GAME OF THE WEEK ","1","Yes","big-city-classic-by-inside-lacrosse","<h2>Need tickets? <a title=""Click Here For Tickets To Big City Classic!"" href=""http://bit.ly/XRfiXh"" target=""_blank"">Lacrosse Unlimited Customers get 20% off the ticket price. </a></h2>
<h2><a title=""Click Here For Tickets To Big City Classic!"" href=""http://bit.ly/XRfiXh"" target=""_blank"">Use Code LAXUNLIM</a></h2>
<p><span style=""font-size: medium;"">Check out our entire site for the latest lacrosse gear from Cornell, Syracuse, Princeton and Notre Dame. Get this lax gear before its gone....</span></p>","","Lacrosse Unlimited College Lax Game of the Week: Big City Classic By Inside Lacrosse","","Checkout The Lacrosse Gear From Lacrosse Unlimited College Lacrosse Game of the Week Featuring Villanova Wildcats vs. Notre Dame Fighting Irish Lacrosse.","No","Products only","","No","Best Value,Brand,Price","","No layout updates",""
"GOALIE GEAR","Root Category/Protective","7","Yes","lacrosse-goalie-gear","","","Lacrosse Goalie Equipment | Goalie Equipment For Lacrosse Players","","FREE SHIPPING ALL ORDERS Over $49! Top Quality & Great Selection Since 1990. Shop Deals On Lacrosse Goalie Equipment. Best Price Guaranteed!","Yes","Products only","","Yes","","","No layout updates",""
"LIFESTYLE","Root Category/Lifestyle/Gifts","1","Yes","lacrosse-lifestyle","","","Sunglasses | Rubber Lax Wrist Bands | Necklaces | Bracelets | Lacrosse Ties","","Free Shipping Over $50. Need a gift for that special Lacrosse Player. Sunglasses, Neck Ties, and Rubber Wrist bands. Perfect for everyone. ","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"SANDALS","Root Category/Footwear","5","Yes","sandals","","","SANDALS | FLIP FLOPS | SLIDES ","sandals, flip flops, slides","Fast, Easy, and Free Shipping Over $50. BEST PRICE GUARANTEED On LACROSSE SANDALS, FLIP FLOPS, AND SLIDES Since 1990. Great for Pre and Post Game.","Yes","Products only","","Yes","Best Value,Brand,Price,Color","Best Value","No layout updates",""
"FOOTWEAR","Root Category/Clearance","2","Yes","footwear","","2013-cleat-2ND-sale-slider.png","Sale Lacrosse Cleats and Turfs | Clearance Lacrosse Footwear | Sandals | Slides | FOOTWEAR I Nike I Warrior I Rainbow I","Sale Lacrosse Cleats and Turfs | Clearance Lacrosse Footwear | Sandals | Slides | FOOTWEAR I Nike I Warrior I Rainbow I","Shop Now For Hot Deals and Sales On Lacrosse Cleats and Footwear. FREE Shipping on all qualified orders. Selection, Quality, and Service You Can Trust","Yes","Products only","","Yes","Brand,Price,Color,gender","Price","No layout updates",""
"STICKS","Root Category/Clearance","3","Yes","lacrosse-sticks-sales","","","Clearance Lacrosse Heads | Unstrung Lacrosse Heads Sale | Clearance Lacrosse Shafts Sale","","Shop Now For Hot Deals and Sales On Lacrosse Equipment and Apparel. FREE Shipping on all qualified orders. Selection, Quality, and Service You Can Trust","Yes","Products only","","Yes","","","No layout updates",""
"PROTECTIVE","Root Category/Clearance","4","Yes","lacrosse-equipment-sale","<h2><span style=""color: #ff0000;"">Over&nbsp;<strong>50% OFF Top Lacrosse Equipment brands STX, Warrior and Brine.&nbsp;</strong></span></h2>
<p><span style=""color: #333333; font-family: helvetica; font-size: large;"">Take advantage of these great deals before they are gone. Limited quantities available and when its gone they\'re gone forever!</span></p>","","Clearance Sale On Top Lacrosse Equipment Brands, STX, Warrior, Brine and Nike Lacrosse","","These Deals Wont Last! Huge selection of discount STX, Warrior and Brine lacrosse gloves, shoulder pads and lacrosse arm pads at closeout prices. ","Yes","Products only","","Yes","","","No layout updates",""
"GOALS & TRAINING","Root Category/Clearance","6","No","goals-training","","Clearance_GoalsTraining_1.png","","","","Yes","Products only","","No","","","No layout updates",""
"LIFESTYLE / GIFTS","Root Category/Clearance","7","No","lifestyle-gifts","","Clearance_LifestyleGifts_1.png","","","","Yes","Products only","","No","","","No layout updates",""
"EQUIPMENT","Root Category/GIRLS","3","Yes","equipment","","","Girls Lacrosse Equipment | Womens Lacrosse Equipment | Goggles | Lacrosse Gloves | Complete Sticks | Lacrosse Handles | Lax Shafts | Lacrosse Bags |","","Girls Lacrosse Equipment  - Best Prices Guaranteed! Fast, Easy, FREE Shipping Orders Over $99. Top Quality & Great Selection.","Yes","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"LACROSSE SHORTS","Root Category/GIRLS","1","Yes","girls-lacrosse-shorts","","","Girls Lacrosse Apparel | Girls Lacrosse T Shirts | Girls Lacrosse Shorts","","FREE SHIPPING ALL ORDERS Over $99! Top Quality & Great Selection Since 1990. Best Price Guaranteed On Girls Lacrosse Apparel.","Yes","Products only","","Yes","","","No layout updates",""
"FOOTWEAR","Root Category/GIRLS","4","Yes","footwear","","","","","","Yes","Products only","","Yes","Best Value,Brand,Price,Color,gender","Best Value","No layout updates",""
